,CRACK_SPREAD_321
2002-01-28,52.788
2002-01-29,54.408
2002-01-30,54.768
2002-01-31,53.514
2002-02-01,51.570000000000014
2002-02-04,54.60000000000001
2002-02-05,54.48000000000002
2002-02-06,54.97200000000001
2002-02-07,54.82200000000002
2002-02-08,53.78400000000002
2002-02-11,50.538
2002-02-12,51.456
2002-02-13,50.712
2002-02-14,50.79599999999999
2002-02-15,49.956
2002-02-18,50.292
2002-02-19,51.678
2002-02-20,52.848
2002-02-21,52.06200000000001
2002-02-22,51.606
2002-02-25,52.63799999999999
2002-02-26,50.33999999999999
2002-02-27,50.50200000000001
2002-02-28,49.823999999999984
2002-03-01,48.72599999999999
2002-03-04,50.958
2002-03-05,49.530000000000015
2002-03-06,49.068
2002-03-07,48.882000000000005
2002-03-08,48.30000000000001
2002-03-11,53.634
2002-03-12,53.69399999999999
2002-03-13,54.83999999999999
2002-03-14,53.61
2002-03-15,53.892
2002-03-18,58.638000000000005
2002-03-19,58.75200000000001
2002-03-20,58.8
2002-03-21,56.844
2002-03-22,56.544
2002-03-25,59.514
2002-03-26,60.006
2002-03-27,60.38999999999999
2002-03-28,59.42400000000001
2002-03-29,59.42400000000001
2002-04-01,60.744
2002-04-02,58.91999999999999
2002-04-03,59.39399999999998
2002-04-04,61.284000000000006
2002-04-05,62.49000000000001
2002-04-08,66.83999999999999
2002-04-09,67.79400000000001
2002-04-10,65.946
2002-04-11,68.47200000000001
2002-04-12,70.75799999999998
2002-04-15,67.82400000000001
2002-04-16,67.116
2002-04-17,64.43400000000001
2002-04-18,64.75800000000002
2002-04-19,63.21600000000001
2002-04-22,63.53999999999999
2002-04-23,63.876000000000005
2002-04-24,63.75
2002-04-25,63.762000000000015
2002-04-26,61.86
2002-04-29,60.28200000000001
2002-04-30,60.54599999999999
2002-05-01,62.17800000000001
2002-05-02,62.61
2002-05-03,61.28999999999999
2002-05-06,62.622
2002-05-07,61.170000000000016
2002-05-08,58.68000000000001
2002-05-09,58.872000000000014
2002-05-10,58.83
2002-05-13,56.562
2002-05-14,55.58399999999999
2002-05-15,57.24
2002-05-16,57.918000000000006
2002-05-17,57.474
2002-05-20,58.164000000000016
2002-05-21,60.078
2002-05-22,61.26600000000002
2002-05-23,62.118
2002-05-24,61.67999999999999
2002-05-27,60.67200000000001
2002-05-28,65.50200000000002
2002-05-29,63.57000000000001
2002-05-30,65.01600000000002
2002-05-31,63.58200000000001
2002-06-01,63.58200000000001
2002-06-03,64.72799999999998
2002-06-04,64.27799999999999
2002-06-05,65.05199999999999
2002-06-06,65.31599999999999
2002-06-07,65.826
2002-06-10,65.08200000000002
2002-06-11,65.17200000000003
2002-06-12,63.93600000000001
2002-06-13,62.73599999999999
2002-06-14,61.82400000000001
2002-06-17,61.96199999999999
2002-06-18,63.444
2002-06-19,62.72999999999999
2002-06-20,62.91600000000001
2002-06-21,62.82599999999999
2002-06-24,61.85400000000003
2002-06-25,62.14200000000001
2002-06-26,60.56400000000001
2002-06-27,60.55799999999999
2002-06-28,60.708
2002-07-01,62.00999999999999
2002-07-02,62.05800000000001
2002-07-03,62.256
2002-07-04,62.256
2002-07-05,62.256
2002-07-08,62.36399999999999
2002-07-09,62.38799999999999
2002-07-10,61.22400000000002
2002-07-11,60.888000000000005
2002-07-12,59.81399999999999
2002-07-15,61.69800000000001
2002-07-16,60.684
2002-07-17,60.12599999999999
2002-07-18,60.97199999999998
2002-07-19,60.024000000000015
2002-07-22,64.146
2002-07-23,63.64200000000001
2002-07-24,63.888000000000005
2002-07-25,63.966
2002-07-26,64.11600000000001
2002-07-29,63.80999999999997
2002-07-30,62.19
2002-07-31,62.66399999999999
2002-08-01,63.648
2002-08-02,62.736
2002-08-05,61.21799999999999
2002-08-06,59.874
2002-08-07,61.38000000000001
2002-08-08,61.445999999999984
2002-08-09,60.67799999999998
2002-08-12,58.776
2002-08-13,57.66599999999997
2002-08-14,58.104
2002-08-15,56.88
2002-08-16,56.34
2002-08-19,54.69000000000001
2002-08-20,53.95200000000001
2002-08-21,53.957999999999984
2002-08-22,54.69600000000001
2002-08-23,54.846
2002-08-26,57.882000000000005
2002-08-27,59.17800000000001
2002-08-28,60.64200000000001
2002-08-29,59.33400000000002
2002-08-30,59.208
2002-09-01,59.208
2002-09-02,58.20000000000002
2002-09-03,60.44399999999999
2002-09-04,59.80799999999999
2002-09-05,58.39200000000001
2002-09-06,57.46200000000002
2002-09-09,57.01199999999997
2002-09-10,57.67800000000001
2002-09-11,57.144000000000005
2002-09-12,58.80600000000001
2002-09-13,57.00599999999999
2002-09-16,59.41199999999999
2002-09-17,59.88600000000001
2002-09-18,58.835999999999984
2002-09-19,59.07599999999999
2002-09-20,58.428000000000026
2002-09-23,54.618
2002-09-24,54.96600000000001
2002-09-25,55.39199999999998
2002-09-26,56.32200000000002
2002-09-27,55.662000000000006
2002-09-30,57.83400000000002
2002-10-01,58.27200000000002
2002-10-02,58.254000000000005
2002-10-03,59.78399999999999
2002-10-04,60.654000000000025
2002-10-07,62.79599999999999
2002-10-08,62.85600000000001
2002-10-09,63.64799999999998
2002-10-10,64.446
2002-10-11,63.58199999999998
2002-10-14,62.82600000000001
2002-10-15,63.35399999999999
2002-10-16,64.70399999999998
2002-10-17,64.176
2002-10-18,64.32600000000001
2002-10-21,68.07600000000001
2002-10-22,69.09
2002-10-23,68.14199999999998
2002-10-24,68.97600000000001
2002-10-25,70.224
2002-10-28,68.358
2002-10-29,69.09000000000002
2002-10-30,69.81
2002-10-31,69.61800000000002
2002-11-01,69.786
2002-11-04,69.89999999999999
2002-11-05,71.676
2002-11-06,72.40200000000002
2002-11-07,73.104
2002-11-08,71.40000000000002
2002-11-11,69.024
2002-11-12,68.84999999999998
2002-11-13,70.53
2002-11-14,70.42200000000003
2002-11-15,70.5
2002-11-18,65.31600000000003
2002-11-19,66.04800000000002
2002-11-20,65.49600000000001
2002-11-21,65.286
2002-11-22,64.14600000000002
2002-11-25,62.652000000000015
2002-11-26,64.386
2002-11-27,63.324
2002-11-28,63.324
2002-11-29,63.324
2002-12-01,63.324
2002-12-02,61.410000000000025
2002-12-03,60.780000000000015
2002-12-04,61.68600000000001
2002-12-05,60.52800000000002
2002-12-06,60.870000000000005
2002-12-09,60.426000000000016
2002-12-10,59.44200000000001
2002-12-11,60.20400000000001
2002-12-12,58.914000000000016
2002-12-13,59.35200000000002
2002-12-16,56.13
2002-12-17,55.78800000000001
2002-12-18,55.34999999999998
2002-12-19,55.332
2002-12-20,55.332
2002-12-23,56.357999999999976
2002-12-24,56.44799999999998
2002-12-26,55.260000000000005
2002-12-27,55.00800000000001
2002-12-30,61.044
2002-12-31,62.02200000000002
2003-01-01,62.02200000000002
2003-01-02,60.28800000000001
2003-01-03,57.804
2003-01-06,59.15999999999997
2003-01-07,60.708
2003-01-08,61.69799999999999
2003-01-09,59.42400000000001
2003-01-10,59.99999999999999
2003-01-13,60.16800000000002
2003-01-14,59.778000000000006
2003-01-15,57.81
2003-01-16,56.21400000000001
2003-01-17,55.398
2003-01-20,55.31399999999999
2003-01-21,53.09400000000002
2003-01-22,54.708
2003-01-23,56.178
2003-01-24,54.323999999999984
2003-01-27,62.77200000000002
2003-01-28,61.66799999999999
2003-01-29,60.702
2003-01-30,60.56999999999999
2003-01-31,60.41399999999999
2003-02-01,60.41399999999999
2003-02-03,67.25399999999999
2003-02-04,66.70800000000001
2003-02-05,67.78200000000001
2003-02-06,70.086
2003-02-07,71.37600000000002
2003-02-10,77.59800000000001
2003-02-11,73.93200000000002
2003-02-12,71.01
2003-02-13,69.32399999999998
2003-02-14,70.39200000000001
2003-02-17,74.42399999999999
2003-02-18,73.82399999999998
2003-02-19,74.874
2003-02-20,74.77799999999998
2003-02-21,75.78
2003-02-24,74.65199999999999
2003-02-25,76.15799999999999
2003-02-26,71.928
2003-02-27,74.85600000000001
2003-02-28,76.91400000000002
2003-03-01,76.91400000000002
2003-03-03,82.84199999999998
2003-03-04,76.722
2003-03-05,76.44600000000001
2003-03-06,74.094
2003-03-07,75.38399999999999
2003-03-10,78.888
2003-03-11,78.23399999999998
2003-03-12,74.59200000000001
2003-03-13,76.39800000000001
2003-03-14,76.42800000000003
2003-03-17,75.966
2003-03-18,83.892
2003-03-19,87.71400000000003
2003-03-20,91.63200000000002
2003-03-21,92.08800000000002
2003-03-24,81.864
2003-03-25,68.20199999999998
2003-03-26,82.20600000000002
2003-03-27,79.67400000000002
2003-03-28,80.436
2003-03-31,72.47999999999998
2003-04-01,75.86399999999998
2003-04-02,77.856
2003-04-03,76.94399999999999
2003-04-04,78.69599999999998
2003-04-07,78.75599999999997
2003-04-08,78.54599999999999
2003-04-09,76.548
2003-04-10,80.39399999999998
2003-04-11,79.16999999999999
2003-04-14,76.63799999999999
2003-04-15,75.50399999999999
2003-04-16,75.56399999999998
2003-04-17,72.44999999999999
2003-04-18,72.44999999999999
2003-04-21,69.672
2003-04-22,72.36
2003-04-23,76.74000000000001
2003-04-24,78.762
2003-04-25,83.05799999999998
2003-04-28,81.918
2003-04-29,82.12799999999999
2003-04-30,80.82600000000001
2003-05-01,78.50999999999999
2003-05-02,78.768
2003-05-05,73.80000000000001
2003-05-06,73.53600000000003
2003-05-07,72.018
2003-05-08,70.42200000000001
2003-05-09,68.83800000000002
2003-05-12,67.79400000000003
2003-05-13,65.62800000000001
2003-05-14,64.36800000000002
2003-05-15,65.826
2003-05-16,64.83000000000001
2003-05-19,65.81400000000001
2003-05-20,64.58999999999997
2003-05-21,64.392
2003-05-22,65.484
2003-05-23,63.53399999999999
2003-05-26,63.114
2003-05-27,64.488
2003-05-28,66.24000000000001
2003-05-29,64.80000000000001
2003-05-30,63.69600000000001
2003-06-01,63.69600000000001
2003-06-02,60.17400000000001
2003-06-03,59.74199999999999
2003-06-04,61.854
2003-06-05,59.772000000000006
2003-06-06,58.890000000000015
2003-06-09,60.774000000000015
2003-06-10,60.114
2003-06-11,58.764
2003-06-12,60.07799999999999
2003-06-13,61.53599999999999
2003-06-16,62.022000000000006
2003-06-17,62.45399999999999
2003-06-18,64.434
2003-06-19,65.484
2003-06-20,64.182
2003-06-23,62.68199999999999
2003-06-24,63.108
2003-06-25,59.610000000000014
2003-06-26,66.34800000000001
2003-06-27,66.18
2003-06-30,63.56400000000002
2003-07-01,63.036000000000016
2003-07-02,63.102
2003-07-03,62.80200000000001
2003-07-04,62.80200000000001
2003-07-07,63.77399999999999
2003-07-08,63.34799999999999
2003-07-09,62.748000000000005
2003-07-10,62.154
2003-07-11,61.45200000000001
2003-07-14,65.16000000000003
2003-07-15,64.25399999999999
2003-07-16,64.656
2003-07-17,63.93599999999999
2003-07-18,62.79600000000002
2003-07-21,63.83399999999999
2003-07-22,66.9
2003-07-23,67.44600000000001
2003-07-24,66.054
2003-07-25,67.2
2003-07-28,67.518
2003-07-29,67.03800000000001
2003-07-30,66.312
2003-07-31,66.534
2003-08-01,63.666
2003-08-04,66.72
2003-08-05,65.68799999999999
2003-08-06,66.642
2003-08-07,65.56200000000001
2003-08-08,65.76599999999999
2003-08-11,68.95200000000001
2003-08-12,69.12000000000002
2003-08-13,71.12400000000002
2003-08-14,71.88
2003-08-15,70.81200000000001
2003-08-18,74.73000000000003
2003-08-19,74.50200000000001
2003-08-20,74.36400000000003
2003-08-21,73.12200000000001
2003-08-22,73.41600000000001
2003-08-25,82.23600000000002
2003-08-26,80.74800000000002
2003-08-27,82.27200000000002
2003-08-28,81.70800000000001
2003-08-29,81.078
2003-09-01,80.65799999999999
2003-09-02,85.04399999999998
2003-09-03,85.338
2003-09-04,86.766
2003-09-05,86.376
2003-09-08,83.67599999999999
2003-09-09,82.81800000000001
2003-09-10,82.54199999999999
2003-09-11,83.562
2003-09-12,84.94200000000001
2003-09-15,83.844
2003-09-16,85.11599999999996
2003-09-17,86.45399999999998
2003-09-18,85.00199999999998
2003-09-19,85.57199999999997
2003-09-22,81.042
2003-09-23,81.20400000000001
2003-09-24,79.31400000000001
2003-09-25,78.678
2003-09-26,79.25400000000002
2003-09-29,74.50799999999998
2003-09-30,73.16399999999997
2003-10-01,72.864
2003-10-02,72.21
2003-10-03,71.01
2003-10-06,69.618
2003-10-07,69.714
2003-10-08,71.72399999999999
2003-10-09,69.63
2003-10-10,67.686
2003-10-13,67.902
2003-10-14,68.46600000000001
2003-10-15,68.286
2003-10-16,68.51399999999998
2003-10-17,70.16399999999997
2003-10-20,71.598
2003-10-21,72.05399999999999
2003-10-22,72.28800000000001
2003-10-23,72.03000000000002
2003-10-24,72.738
2003-10-27,69.96000000000001
2003-10-28,70.68
2003-10-29,72.03600000000003
2003-10-30,72.204
2003-10-31,71.67000000000002
2003-11-01,71.67000000000002
2003-11-03,71.574
2003-11-04,71.25600000000001
2003-11-05,68.72999999999999
2003-11-06,68.934
2003-11-07,67.95599999999999
2003-11-10,64.638
2003-11-11,64.542
2003-11-12,64.062
2003-11-13,63.258
2003-11-14,62.585999999999984
2003-11-17,62.964
2003-11-18,60.33000000000001
2003-11-19,60.786
2003-11-20,60.31800000000001
2003-11-21,61.93800000000002
2003-11-24,68.53799999999998
2003-11-25,68.406
2003-11-26,67.896
2003-11-27,67.896
2003-11-28,67.896
2003-12-01,67.032
2003-12-02,65.69999999999999
2003-12-03,66.342
2003-12-04,65.082
2003-12-05,66.09
2003-12-08,62.39400000000002
2003-12-09,62.676000000000016
2003-12-10,62.244000000000014
2003-12-11,61.84800000000001
2003-12-12,60.168000000000006
2003-12-15,59.040000000000006
2003-12-16,59.352
2003-12-17,59.688
2003-12-18,59.406000000000006
2003-12-19,61.08600000000001
2003-12-22,64.42800000000003
2003-12-23,63.72
2003-12-24,61.428000000000026
2003-12-26,61.428000000000026
2003-12-29,62.02799999999999
2003-12-30,61.74600000000001
2003-12-31,61.90199999999999
2004-01-01,61.90199999999999
2004-01-02,61.90199999999999
2004-01-05,64.26600000000002
2004-01-06,65.154
2004-01-07,64.602
2004-01-08,63.846
2004-01-09,64.64999999999998
2004-01-12,67.43999999999998
2004-01-13,69.126
2004-01-14,66.70200000000003
2004-01-15,68.052
2004-01-16,65.376
2004-01-19,68.316
2004-01-20,66.636
2004-01-21,69.55799999999999
2004-01-22,70.578
2004-01-23,70.78199999999998
2004-01-26,73.08600000000004
2004-01-27,74.26200000000003
2004-01-28,74.292
2004-01-29,76.05600000000003
2004-01-30,74.61000000000004
2004-02-01,74.61000000000004
2004-02-02,70.85400000000001
2004-02-03,70.146
2004-02-04,72.096
2004-02-05,70.95000000000002
2004-02-06,72.63000000000002
2004-02-09,73.42800000000003
2004-02-10,70.90799999999999
2004-02-11,71.376
2004-02-12,71.62200000000001
2004-02-13,71.106
2004-02-16,71.77799999999999
2004-02-17,69.91799999999998
2004-02-18,68.796
2004-02-19,67.07999999999998
2004-02-20,65.64000000000003
2004-02-23,67.554
2004-02-24,67.63199999999998
2004-02-25,65.274
2004-02-26,70.93199999999997
2004-02-27,70.05
2004-03-01,69.67199999999997
2004-03-02,69.41399999999996
2004-03-03,70.34399999999998
2004-03-04,68.27999999999997
2004-03-05,66.69599999999997
2004-03-08,69.792
2004-03-09,70.344
2004-03-10,70.08000000000001
2004-03-11,68.40599999999999
2004-03-12,70.08000000000001
2004-03-15,66.51600000000002
2004-03-16,66.67200000000001
2004-03-17,66.18
2004-03-18,66.75
2004-03-19,65.78400000000002
2004-03-22,69.57600000000002
2004-03-23,68.178
2004-03-24,69.756
2004-03-25,72.74999999999999
2004-03-26,73.098
2004-03-29,74.87400000000002
2004-03-30,73.49400000000003
2004-03-31,74.4
2004-04-01,76.72800000000001
2004-04-02,76.884
2004-04-05,78.69600000000003
2004-04-06,77.388
2004-04-07,74.91
2004-04-08,73.296
2004-04-09,73.296
2004-04-12,72.47999999999999
2004-04-13,73.90799999999999
2004-04-14,75.61200000000002
2004-04-15,73.428
2004-04-16,73.33799999999998
2004-04-19,76.15799999999999
2004-04-20,74.99399999999999
2004-04-21,77.40599999999999
2004-04-22,75.31199999999997
2004-04-23,76.416
2004-04-26,77.142
2004-04-27,76.06799999999998
2004-04-28,76.68
2004-04-29,76.458
2004-04-30,77.11199999999997
2004-05-01,77.11199999999997
2004-05-03,78.21000000000001
2004-05-04,77.08199999999998
2004-05-05,75.43199999999999
2004-05-06,76.482
2004-05-07,75.19200000000001
2004-05-10,84.69
2004-05-11,82.21199999999997
2004-05-12,82.33799999999998
2004-05-13,81.21599999999998
2004-05-14,79.692
2004-05-17,85.70400000000001
2004-05-18,87.696
2004-05-19,85.63200000000002
2004-05-20,86.56800000000003
2004-05-21,88.78800000000003
2004-05-24,88.10999999999999
2004-05-25,89.00999999999995
2004-05-26,91.09799999999996
2004-05-27,93.80399999999996
2004-05-28,92.44199999999998
2004-05-31,90.59400000000002
2004-06-01,85.95
2004-06-02,90.75
2004-06-03,92.17200000000004
2004-06-04,94.092
2004-06-07,91.992
2004-06-08,94.848
2004-06-09,94.76399999999998
2004-06-10,93.096
2004-06-11,93.096
2004-06-14,89.99399999999999
2004-06-15,91.362
2004-06-16,91.122
2004-06-17,89.55599999999998
2004-06-18,88.626
2004-06-21,85.80000000000001
2004-06-22,85.21199999999997
2004-06-23,86.39999999999998
2004-06-24,86.27999999999997
2004-06-25,87.35399999999998
2004-06-28,88.10400000000001
2004-06-29,89.59199999999998
2004-06-30,87.56400000000001
2004-07-01,85.28999999999999
2004-07-02,85.73400000000001
2004-07-05,83.71799999999999
2004-07-06,80.69399999999996
2004-07-07,81.582
2004-07-08,79.19399999999999
2004-07-09,79.422
2004-07-12,82.90200000000003
2004-07-13,82.57200000000002
2004-07-14,79.45800000000003
2004-07-15,80.42399999999999
2004-07-16,79.35
2004-07-19,79.848
2004-07-20,80.86799999999998
2004-07-21,81.76799999999997
2004-07-22,80.68199999999999
2004-07-23,80.33999999999997
2004-07-26,78.468
2004-07-27,77.58000000000003
2004-07-28,75.39600000000002
2004-07-29,75.714
2004-07-30,73.75800000000001
2004-08-01,73.75800000000001
2004-08-02,71.83200000000002
2004-08-03,71.60400000000001
2004-08-04,74.54400000000004
2004-08-05,71.07600000000002
2004-08-06,71.63999999999999
2004-08-09,69.036
2004-08-10,70.00199999999998
2004-08-11,68.406
2004-08-12,66.846
2004-08-13,64.75200000000001
2004-08-16,65.976
2004-08-17,64.92000000000002
2004-08-18,63.384000000000015
2004-08-19,60.99600000000001
2004-08-20,62.916
2004-08-23,67.92600000000002
2004-08-24,68.21400000000003
2004-08-25,71.79000000000002
2004-08-26,74.10000000000002
2004-08-27,74.32800000000003
2004-08-30,73.46399999999997
2004-08-31,73.98599999999999
2004-09-01,70.76999999999998
2004-09-02,70.52999999999997
2004-09-03,70.41
2004-09-06,69.40200000000002
2004-09-07,71.17800000000003
2004-09-08,72.28200000000001
2004-09-09,70.06800000000001
2004-09-10,72.576
2004-09-13,70.98600000000002
2004-09-14,70.05000000000001
2004-09-15,71.37
2004-09-16,71.69399999999999
2004-09-17,68.27999999999997
2004-09-20,68.57399999999998
2004-09-21,67.74600000000001
2004-09-22,65.27400000000003
2004-09-23,65.89800000000002
2004-09-24,64.93200000000002
2004-09-27,68.292
2004-09-28,67.65
2004-09-29,68.256
2004-09-30,69.006
2004-10-01,67.45800000000003
2004-10-04,68.22
2004-10-05,65.41199999999998
2004-10-06,63.17400000000001
2004-10-07,61.68599999999998
2004-10-08,60.51000000000002
2004-10-11,64.17000000000002
2004-10-12,63.684
2004-10-13,65.05200000000002
2004-10-14,64.41000000000003
2004-10-15,63.894000000000005
2004-10-18,68.928
2004-10-19,70.10999999999999
2004-10-20,67.30200000000002
2004-10-21,69.35999999999999
2004-10-22,65.904
2004-10-25,65.112
2004-10-26,62.982
2004-10-27,71.172
2004-10-28,73.94999999999996
2004-10-29,71.71199999999999
2004-11-01,75.36599999999999
2004-11-02,75.606
2004-11-03,73.30200000000002
2004-11-04,76.83000000000004
2004-11-05,75.07800000000003
2004-11-08,73.24200000000002
2004-11-09,77.418
2004-11-10,76.20599999999999
2004-11-11,78.126
2004-11-12,78.76800000000003
2004-11-15,76.12199999999996
2004-11-16,78.0
2004-11-17,79.15199999999999
2004-11-18,81.68400000000003
2004-11-19,76.23599999999999
2004-11-22,74.136
2004-11-23,73.566
2004-11-24,72.49199999999996
2004-11-25,72.49199999999996
2004-11-26,72.49199999999996
2004-11-29,70.53
2004-11-30,70.41600000000003
2004-12-01,78.14999999999998
2004-12-02,81.96000000000001
2004-12-03,83.03399999999999
2004-12-06,79.56600000000003
2004-12-07,82.53
2004-12-08,82.65
2004-12-09,82.89600000000002
2004-12-10,84.72000000000003
2004-12-13,79.63799999999998
2004-12-14,79.42799999999997
2004-12-15,75.858
2004-12-16,75.588
2004-12-17,71.57399999999998
2004-12-20,70.01399999999998
2004-12-21,69.57
2004-12-22,73.39800000000002
2004-12-23,77.59200000000001
2004-12-24,77.59200000000001
2004-12-27,73.70400000000001
2004-12-28,72.9
2004-12-29,68.76600000000002
2004-12-30,68.87400000000002
2004-12-31,68.87400000000002
2005-01-01,68.87400000000002
2005-01-03,69.11400000000003
2005-01-04,65.77200000000002
2005-01-05,66.58200000000002
2005-01-06,62.634000000000015
2005-01-07,63.372000000000014
2005-01-10,66.13199999999998
2005-01-11,65.66999999999999
2005-01-12,63.774
2005-01-13,60.37799999999999
2005-01-14,59.856
2005-01-17,62.46000000000001
2005-01-18,62.01600000000002
2005-01-19,64.69200000000001
2005-01-20,66.87
2005-01-21,64.94399999999999
2005-01-24,67.86600000000001
2005-01-25,66.162
2005-01-26,67.33800000000002
2005-01-27,66.54000000000002
2005-01-28,69.22200000000001
2005-01-31,70.416
2005-02-01,73.31999999999996
2005-02-02,73.91399999999999
2005-02-03,73.99199999999999
2005-02-04,73.75799999999995
2005-02-07,74.66399999999999
2005-02-08,74.976
2005-02-09,75.58199999999997
2005-02-10,72.84
2005-02-11,72.162
2005-02-14,69.43199999999999
2005-02-15,69.738
2005-02-16,68.72999999999999
2005-02-17,70.14599999999999
2005-02-18,68.80799999999996
2005-02-21,69.22799999999995
2005-02-22,65.14799999999997
2005-02-23,65.142
2005-02-24,63.09
2005-02-25,62.76599999999996
2005-02-28,67.476
2005-03-01,67.96799999999999
2005-03-02,65.65799999999996
2005-03-03,62.80799999999997
2005-03-04,62.38199999999995
2005-03-07,67.70400000000004
2005-03-08,67.35000000000002
2005-03-09,66.49800000000002
2005-03-10,69.60000000000002
2005-03-11,68.59800000000001
2005-03-14,71.63400000000001
2005-03-15,71.77200000000005
2005-03-16,69.43800000000002
2005-03-17,68.85600000000002
2005-03-18,67.48800000000006
2005-03-21,72.44999999999999
2005-03-22,72.97800000000001
2005-03-23,92.83200000000002
2005-03-24,92.106
2005-03-28,82.09199999999998
2005-03-29,82.374
2005-03-30,84.99600000000004
2005-03-31,83.214
2005-04-01,79.17000000000002
2005-04-04,84.15000000000003
2005-04-05,85.77000000000001
2005-04-06,84.066
2005-04-07,86.24400000000006
2005-04-08,87.37800000000004
2005-04-11,90.74400000000004
2005-04-12,95.868
2005-04-13,99.64800000000002
2005-04-14,98.29200000000004
2005-04-15,99.03600000000004
2005-04-18,94.18200000000002
2005-04-19,90.474
2005-04-20,90.618
2005-04-21,91.842
2005-04-22,87.29400000000001
2005-04-25,88.53
2005-04-26,85.18799999999999
2005-04-27,92.388
2005-04-28,91.24200000000002
2005-04-29,96.33599999999998
2005-05-01,96.33599999999998
2005-05-02,92.54399999999998
2005-05-03,95.51399999999998
2005-05-04,94.662
2005-05-05,91.71
2005-05-06,90.834
2005-05-09,83.91000000000003
2005-05-10,84.792
2005-05-11,87.18
2005-05-12,90.81
2005-05-13,91.14
2005-05-16,88.90199999999999
2005-05-17,88.71000000000001
2005-05-18,93.768
2005-05-19,95.04
2005-05-20,93.492
2005-05-23,85.84200000000001
2005-05-24,85.34399999999997
2005-05-25,83.25
2005-05-26,82.48799999999997
2005-05-27,80.50200000000001
2005-05-30,78.31800000000004
2005-05-31,77.07000000000002
2005-06-01,73.38600000000002
2005-06-02,76.33200000000002
2005-06-03,74.07600000000002
2005-06-06,78.32999999999998
2005-06-07,79.97999999999999
2005-06-08,81.828
2005-06-09,79.344
2005-06-10,81.22800000000001
2005-06-13,79.79400000000001
2005-06-14,79.81200000000004
2005-06-15,77.30400000000003
2005-06-16,74.70600000000002
2005-06-17,70.33200000000005
2005-06-20,70.56600000000003
2005-06-21,69.92400000000004
2005-06-22,72.024
2005-06-23,71.03399999999999
2005-06-24,69.036
2005-06-27,74.04599999999999
2005-06-28,76.53599999999997
2005-06-29,78.96600000000001
2005-06-30,81.39599999999999
2005-07-01,77.48400000000001
2005-07-04,77.73600000000002
2005-07-05,76.77600000000001
2005-07-06,74.66400000000002
2005-07-07,74.59200000000001
2005-07-08,75.85200000000003
2005-07-11,84.726
2005-07-12,83.29799999999997
2005-07-13,82.87799999999999
2005-07-14,87.53999999999996
2005-07-15,86.03399999999999
2005-07-18,86.39400000000003
2005-07-19,85.25999999999999
2005-07-20,86.00999999999999
2005-07-21,83.05199999999996
2005-07-22,82.572
2005-07-25,79.578
2005-07-26,77.412
2005-07-27,77.874
2005-07-28,76.67999999999998
2005-07-29,74.07
2005-08-01,73.602
2005-08-02,72.648
2005-08-03,74.46599999999998
2005-08-04,73.24799999999999
2005-08-05,71.988
2005-08-08,77.25
2005-08-09,79.15799999999999
2005-08-10,76.92000000000002
2005-08-11,77.334
2005-08-12,74.08800000000002
2005-08-15,90.49800000000003
2005-08-16,90.37800000000004
2005-08-17,95.26800000000004
2005-08-18,95.316
2005-08-19,90.666
2005-08-22,94.80600000000004
2005-08-23,94.93200000000002
2005-08-24,93.49800000000002
2005-08-25,92.34000000000005
2005-08-26,95.17800000000004
2005-08-29,94.206
2005-08-30,93.55200000000004
2005-08-31,96.97199999999998
2005-09-01,99.738
2005-09-02,101.33399999999996
2005-09-05,139.638
2005-09-06,141.156
2005-09-07,143.49
2005-09-08,140.25600000000003
2005-09-09,140.808
2005-09-12,128.868
2005-09-13,130.58400000000003
2005-09-14,128.30399999999997
2005-09-15,128.178
2005-09-16,130.84799999999998
2005-09-19,111.39600000000002
2005-09-20,113.97000000000004
2005-09-21,113.99400000000004
2005-09-22,111.774
2005-09-23,115.36199999999997
2005-09-26,119.79000000000002
2005-09-27,123.16199999999998
2005-09-28,122.808
2005-09-29,119.42399999999998
2005-09-30,119.94
2005-10-01,119.94
2005-10-03,134.20800000000003
2005-10-04,138.648
2005-10-05,140.00400000000002
2005-10-06,141.07800000000003
2005-10-07,140.7
2005-10-10,137.11199999999997
2005-10-11,129.696
2005-10-12,127.608
2005-10-13,129.92400000000004
2005-10-14,129.312
2005-10-17,114.82799999999996
2005-10-18,116.22600000000006
2005-10-19,118.75800000000004
2005-10-20,120.036
2005-10-21,120.04800000000006
2005-10-24,106.77599999999998
2005-10-25,104.418
2005-10-26,109.224
2005-10-27,108.17999999999998
2005-10-28,107.49600000000004
2005-10-31,99.10200000000005
2005-11-01,98.19599999999996
2005-11-02,97.99200000000002
2005-11-03,93.61199999999997
2005-11-04,96.11399999999998
2005-11-07,91.188
2005-11-08,89.69999999999993
2005-11-09,91.19400000000002
2005-11-10,93.93
2005-11-11,94.55999999999996
2005-11-14,87.59999999999997
2005-11-15,87.108
2005-11-16,86.976
2005-11-17,90.87599999999998
2005-11-18,90.99600000000004
2005-11-21,79.42200000000003
2005-11-22,79.62000000000006
2005-11-23,77.118
2005-11-24,77.118
2005-11-25,77.118
2005-11-28,74.12400000000002
2005-11-29,75.64800000000002
2005-11-30,74.04599999999999
2005-12-01,73.21800000000002
2005-12-02,72.30599999999998
2005-12-05,71.51399999999998
2005-12-06,70.90199999999999
2005-12-07,71.178
2005-12-08,69.34799999999998
2005-12-09,70.28399999999999
2005-12-12,70.73400000000001
2005-12-13,73.21199999999999
